"Response ID","Time Started","Date Submitted","Status","Contact ID","Legacy Comments","Comments","Language","Referer","SessionID","User Agent","Tags","IP Address","Longitude","Latitude","Country","City","State/Region","Postal","Please select your school and state from the drop-down menu below","How many career pathway courses will you have taken in career and technical education (CTE) areas by the end of your senior year? (These are classes that are targeted to certain careers, like finance, health careers or agriculture.)","Select the answer choice that best describes the career pathway/CTE area where you have taken the most classes. ","I understand how the activities we do relate to what we are supposed to be learning. :Think about all of the classes where you do reading, writing, interpreting and communicating. How often do the following statements occur?","I learn skills that help me read texts (such as finding key words, summarizing, annotating, etc.).:Think about all of the classes where you do reading, writing, interpreting and communicating. How often do the following statements occur?","We discuss the texts we read with other students in pairs or small groups.:Think about all of the classes where you do reading, writing, interpreting and communicating. How often do the following statements occur?","I learn reading and writing skills for each subject that help me read the texts for that class (such as learning how to read an engineering article in an engineering class).:Think about all of the classes where you do reading, writing, interpreting and communicating. How often do the following statements occur?","My teachers ask questions that really make me think about the texts that we read. :Think about all of the classes where you do reading, writing, interpreting and communicating. How often do the following statements occur?","I complete written assignments to show what I have learned. :Think about all of the classes where you do reading, writing, interpreting and communicating. How often do the following statements occur?","I complete assignments that require me to present my work orally. :Think about all of the classes where you do reading, writing, interpreting and communicating. How often do the following statements occur?","My teachers have me do written assignments that require me to use evidence to support what I write. :Think about all of the classes where you do reading, writing, interpreting and communicating. How often do the following statements occur?","My teachers have me do assignments using online or in-person research. :Think about all of the classes where you do reading, writing, interpreting and communicating. How often do the following statements occur?","I learn from other students by discussing different ways to solve a math problem. :The following questions ask about all of your MATH classes through high school. How often do the following statements occur?","My math teachers encourage me to understand math concepts instead of just memorizing rules and procedures. :The following questions ask about all of your MATH classes through high school. How often do the following statements occur?","My math teachers have me apply math to situations in the real world. :The following questions ask about all of your MATH classes through high school. How often do the following statements occur?","My math teachers encourage me to think about more than one way to solve a math problem before I choose my strategy. :The following questions ask about all of your MATH classes through high school. How often do the following statements occur?","When we solve problems, my math teachers ask me to explain how I chose my method of solving the problem.:The following questions ask about all of your MATH classes through high school. How often do the following statements occur?","I solve math problems that require using more than one math concept to solve.:The following questions ask about all of your MATH classes through high school. How often do the following statements occur?","Create a solution to a real-world problem or challenge. :To what extent do you agree that you regularly complete assignments in YOUR CAREER PATHWAY/CTE CLASSES where you:   ","Do background research to develop a plan for design. :To what extent do you agree that you regularly complete assignments in YOUR CAREER PATHWAY/CTE CLASSES where you:   ","Work with a group to create a solution to a real-world problem or challenge. :To what extent do you agree that you regularly complete assignments in YOUR CAREER PATHWAY/CTE CLASSES where you:   ","Apply technical knowledge and skills to a real-world problem or challenge. :To what extent do you agree that you regularly complete assignments in YOUR CAREER PATHWAY/CTE CLASSES where you:   ","Present my solution to experts within the industry. :To what extent do you agree that you regularly complete assignments in YOUR CAREER PATHWAY/CTE CLASSES where you:   ","Use industry related technology or software on an assignment. :To what extent do you agree that you regularly complete assignments in YOUR CAREER PATHWAY/CTE CLASSES where you:   ","Make a written record of my work (like a work log).:To what extent do you agree that you regularly complete assignments in YOUR CAREER PATHWAY/CTE CLASSES where you:   ","Use math to complete an assignment.:To what extent do you agree that you regularly complete assignments in YOUR CAREER PATHWAY/CTE CLASSES where you:   ","Apply knowledge and skills from my English, math, science or social studies courses to my CTE class. :To what extent do you agree that you regularly complete assignments in YOUR CAREER PATHWAY/CTE CLASSES where you:   ","Identify or diagnose a problem.:To what extent do you agree that you regularly complete assignments in ANY OF YOUR CLASSES where you: ","Form a hypothesis about the problem.:To what extent do you agree that you regularly complete assignments in ANY OF YOUR CLASSES where you: ","Conduct research related to the problem.:To what extent do you agree that you regularly complete assignments in ANY OF YOUR CLASSES where you: ","Propose, design and choose a possible solution.:To what extent do you agree that you regularly complete assignments in ANY OF YOUR CLASSES where you: ","Implement a proposed solution.:To what extent do you agree that you regularly complete assignments in ANY OF YOUR CLASSES where you: ","Evaluate the solution and outcomes. (Such as troubleshooting or thinking about what worked and didn't work.):To what extent do you agree that you regularly complete assignments in ANY OF YOUR CLASSES where you: ","Who does most of the talking in your classes?","If I do not do well on an assignment, my teachers require me to relearn the material with a new assignment. :Please indicate the extent to which you agree with the following statements about your school.","If I have already learned something we are doing in class, my teacher has a different assignment for me to work on. :Please indicate the extent to which you agree with the following statements about your school.","If I do not understand something in class, my teachers explain it in a different way to help me understand. :Please indicate the extent to which you agree with the following statements about your school.","My teachers give me feedback on my assignments  that helps me understand what I need to do better. :Please indicate the extent to which you agree with the following statements about your school.","My teachers help me learn from my mistakes on my assignments.:Please indicate the extent to which you agree with the following statements about your school.","My teachers use strategies (like quizzes and questioning check-ins) to identify skills that I still need to master. :Please indicate the extent to which you agree with the following statements about your school.","I have a chance to redo assignments that I do poorly on. :Please indicate the extent to which you agree with the following statements about your school.","Tutoring is available within the school day.:Please indicate the extent to which you agree with the following statements about your school.","My teachers notice if a student is not doing well in class. :Please indicate the extent to which you agree with the following statements about your school.","Our school lets parents know if students are not doing well in their classes. :Please indicate the extent to which you agree with the following statements about your school.","My school offers online classes for students who need to retake a class.:Please indicate whether the following statements are true of your school.","My school offers opportunities to take classes online or at a local college for college credit.:Please indicate whether the following statements are true of your school.","My school offers opportunities to earn an academic credit (such as math or science) from a CTE class.:Please indicate whether the following statements are true of your school.","My school offers CTE and academic co-requisite classes (these are academic and CTE classes that are taken at the same time.):Please indicate whether the following statements are true of your school.","Guest speakers talking about various careers:Have you or will you have had the following opportunities to think about / explore careers through your school by the time you graduate:","Career fairs:Have you or will you have had the following opportunities to think about / explore careers through your school by the time you graduate:","Information about jobs and careers that will be in high demand:Have you or will you have had the following opportunities to think about / explore careers through your school by the time you graduate:","Chance to speak with someone at your school about a career you are interested in:Have you or will you have had the following opportunities to think about / explore careers through your school by the time you graduate:","Information from your school about internships or other work-based opportunities that you can take during high school:Have you or will you have had the following opportunities to think about / explore careers through your school by the time you graduate:","Chance to participate in a career technical student organization (CTSO) like SkillsUSA or HOSA Future Health Professionals:Have you or will you have had the following opportunities to think about / explore careers through your school by the time you graduate:","Job shadowing (observing someone working to learn more about that job or business):Have you or will you have had the following opportunities to think about / explore careers through your school by the time you graduate:","Worksite tours:Have you or will you have had the following opportunities to think about / explore careers through your school by the time you graduate:","Paid or unpaid internships that are organized by the school:Have you or will you have had the following opportunities to think about / explore careers through your school by the time you graduate:","Chance to work  regularly with someone in a career you are interested in:Have you or will you have had the following opportunities to think about / explore careers through your school by the time you graduate:","Chance to do a presentation for your school on your experiences during an internship or work opportunity:Have you or will you have had the following opportunities to think about / explore careers through your school by the time you graduate:","Chance to do a project that helps you connect what you are learning in school with what you did in an internship or work opportunity:Have you or will you have had the following opportunities to think about / explore careers through your school by the time you graduate:","Did you have a teacher, adviser, counselor or career coach in high school who helped you select courses and plan for your future?","Talked about what you'd like to do after high school. :During high school, did you have a meeting with your teacher adviser, counselor or career coach where you:","Talked about different options for college or careers after high school. :During high school, did you have a meeting with your teacher adviser, counselor or career coach where you:","Talked about your career goal. :During high school, did you have a meeting with your teacher adviser, counselor or career coach where you:","Came up with a plan  together for the courses you would take in high school based on the education and career that you want after high school.:During high school, did you have a meeting with your teacher adviser, counselor or career coach where you:","Met with you and your parent/guardian every year.:During high school, did you have a meeting with your teacher adviser, counselor or career coach where you:","Discussed what training or education you would need after high school to achieve your career goal. :During high school, did you have a meeting with your teacher adviser, counselor or career coach where you:","Discussed all the different options for colleges (including community colleges, 2-year colleges, 4-year colleges, etc.).:During high school, did you have a meeting with your teacher adviser, counselor or career coach where you:","Discussed financial aid options for study after high school. :During high school, did you have a meeting with your teacher adviser, counselor or career coach where you:","Discussed how to apply for education after high school (either college or career training). :During high school, did you have a meeting with your teacher adviser, counselor or career coach where you:","Discussed what major you would need to choose in college to achieve your career goal. :During high school, did you have a meeting with your teacher adviser, counselor or career coach where you:","Approximately how many semester hours of college credit do you expect to have earned by the end of 12th grade? ","AP credit:What types of college credit have you or will you have earned: (mark all that apply)","IB credit:What types of college credit have you or will you have earned: (mark all that apply)","Cambridge AICE credit:What types of college credit have you or will you have earned: (mark all that apply)","Dual credit (this type of credit is when you are tested after taking a class):What types of college credit have you or will you have earned: (mark all that apply)","Dual enrollment (this type of credit is when your teacher is certified and credit is given for finishing a class):What types of college credit have you or will you have earned: (mark all that apply)","Other:What types of college credit have you or will you have earned: (mark all that apply)","Which subject area did you earn this dual enrollment or dual credit college credit(s)? (Ex: Math)","Will you have earned a credential or industry certification for a career by the end of your senior year? (Ex: ASE or OSHA)","What is the name of the credential you have earned or will earn? (Ex: ASE or OSHA)","Will you have enough credits to graduate by the end of your senior year?","There were classes that you wanted to take, but weren't allowed to:Please indicate whether the following statements are true of your school:","Advanced classes had requirements that you had to meet before you can sign up for them:Please indicate whether the following statements are true of your school:","A student can sign up for career tech (CTE) classes if they want to:Please indicate whether the following statements are true of your school:","Adults at your school have high expectations of all of their students, not just some of them:Please indicate whether the following statements are true of your school:","Adults at your school treat all students fairly:Please indicate whether the following statements are true of your school:","My teachers encourage me to continue my education after high school. :Please indicate the extent to which you agree or disagree with the following statements. ","Adults at this center encourage ALL students, not just some, to continue their education after high school or get a job.:Please indicate the extent to which you agree or disagree with the following statements. ","My school values getting ready for a career just as much as getting ready for college. :Please indicate the extent to which you agree or disagree with the following statements. ","Teachers at this school have high academic expectations for students. :Please indicate the extent to which you agree or disagree with the following statements. ","My school helps me to develop challenging academic goals. :Please indicate the extent to which you agree or disagree with the following statements. ","My teachers care about me enough that they will not let me pass without doing the work. :Please indicate the extent to which you agree or disagree with the following statements. ","What is your gender?","What is your race / ethnicity?","What is your best language?","How far in school did your mother go?","How far in school did your father go?","How much education do you want to have completed by the time you are 30?","Which of the following are you planning to do immediately after high school? (Choose one)"
"101","Sep 20, 2021 11:44:29 am","Sep 20, 2021 11:56:23 am","Complete","","","","English","https://www.livegrades.com/","1632152635_6148ac3b6024b9.99381441","Mozilla/5.0 (X11; CrOS x86_64 13729.84.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.130 Safari/537.36","","168.216.133.195","-80.981796264648","39.558399200439","United States","Sistersville","WV","26175","West Virginia - Tucker County High School","5 +","Agriculture, Food & Natural Resources","Always","Often","Sometimes","Often","Often","Always","Always","Often","Often","Often","Sometimes","Often","Sometimes","Sometimes","Sometimes","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","An equal mix of students and teacher","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","I don't know","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","6-10","","","","","","Other","","No","","Yes","No","Yes","Yes","Yes","Yes","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Female","White","English","Graduated from a 4-year college.","Graduated from high school or got a GED.","Earn a graduate degree (master's degree, doctoral degree, or other professional degrees, e.g., MD or law).","4-year college"
"102","Sep 20, 2021 11:44:55 am","Sep 20, 2021 12:01:44 pm","Complete","","","","English","https://www.livegrades.com/","1632152683_6148ac6b5f8981.38098158","Mozilla/5.0 (X11; CrOS x86_64 13729.84.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.130 Safari/537.36","","168.216.133.195","-80.981796264648","39.558399200439","United States","Sistersville","WV","26175","West Virginia - Tucker County High School","5 +","Agriculture, Food & Natural Resources","Often","Often","Often","Often","Sometimes","Often","Sometimes","Sometimes","Sometimes","Sometimes","Often","Sometimes","Often","Often","Often","Agree","Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","An equal mix of students and teacher","Agree","Disagree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Strongly Disagree","Agree","Disagree","I don't know","Yes","I don't know","I don't know","No","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","No","1-5","","","","","Dual enrollment (this type of credit is when your teacher is certified and credit is given for finishing a class)","","English","No","","Yes","No","No","Yes","No","No","Strongly Agree","Agree","Agree","Agree","Agree","Strongly Agree","Female","White","English","Graduated from high school or got a GED.","Graduated from high school or got a GED.","Earn a graduate degree (master's degree, doctoral degree, or other professional degrees, e.g., MD or law).","2-year college"
"103","Sep 20, 2021 11:45:17 am","Sep 20, 2021 12:10:48 pm","Complete","","","","English","https://www.livegrades.com/","1632152629_6148ac3511b400.48555447","Mozilla/5.0 (X11; CrOS x86_64 13729.84.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.130 Safari/537.36","","168.216.133.195","-80.981796264648","39.558399200439","United States","Sistersville","WV","26175","West Virginia - Tucker County High School","5 +","Agriculture, Food & Natural Resources","Often","Always","Often","Sometimes","Often","Often","Often","Often","Sometimes","Sometimes","Always","Always","Always","Never","Sometimes","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Disagree","An equal mix of students and teacher","Disagree","Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Disagree","Strongly Agree","Strongly Agree","I don't know","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","1-5","AP credit","","","","","","","Yes","serve safe card","Yes","No","No","Yes","Yes","Yes","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Female","White","English","Graduated from high school or got a GED.","Some education after high school (some college, 2-year college, trade or vocational program).","Earn a degree at a 4-year college.","4-year college"
"104","Sep 20, 2021 11:48:12 am","Sep 20, 2021 12:03:14 pm","Complete","","","","English","https://www.livegrades.com/","1632152864_6148ad20dbf765.83633500","Mozilla/5.0 (X11; CrOS x86_64 13729.84.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.130 Safari/537.36","","168.216.133.195","-80.981796264648","39.558399200439","United States","Sistersville","WV","26175","West Virginia - Tucker County High School","0","","Always","Often","Sometimes","Always","Sometimes","Often","Always","Often","Sometimes","Never","Often","Often","Sometimes","Often","Sometimes","","","","","","","","","","Agree","Disagree","Agree","Agree","Agree","Disagree","An equal mix of students and teacher","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","I don't know","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","None","","","","","","Other","","No","","Yes","No","Yes","Yes","Yes","Yes","Disagree","Agree","Disagree","Agree","Agree","Disagree","Female","White","English","I don't know.","I don't know.","I don't know.","None of these"
"105","Sep 20, 2021 12:15:16 pm","Sep 20, 2021 12:29:34 pm","Complete","","","","English","https://www.livegrades.com/","1632154500_6148b384a6ff88.08050871","Mozilla/5.0 (X11; CrOS x86_64 13729.84.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.130 Safari/537.36","","168.216.133.194","-80.981796264648","39.558399200439","United States","Sistersville","WV","26175","West Virginia - Tucker County High School","2","Other CTE pathway not  listed","Often","Often","Sometimes","Sometimes","Always","Often","Sometimes","Often","Sometimes","Always","Always","Often","Often","Often","Often","Strongly Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","An equal mix of students and teacher","Strongly Disagree","Disagree","Agree","Strongly Agree","Agree","Agree","Disagree","Disagree","Disagree","Disagree","No","Yes","I don't know","Yes","No","Yes","No","Yes","Yes","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","1-5","","","","","","Other","","No","","Yes","Yes","Yes","Yes","Yes","No","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Male","White","English","Graduated from a 4-year college.","I don't know.","Earn a graduate degree (master's degree, doctoral degree, or other professional degrees, e.g., MD or law).","2-year technical school"
"106","Sep 20, 2021 1:36:56 pm","Sep 20, 2021 1:44:57 pm","Complete","","","","English","https://www.livegrades.com/","1632159389_6148c69de62af6.97288849","Mozilla/5.0 (X11; CrOS x86_64 13729.84.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.130 Safari/537.36","","168.216.133.194","-80.981796264648","39.558399200439","United States","Sistersville","WV","26175","West Virginia - Tucker County High School","5 +","Agriculture, Food & Natural Resources","Often","Often","Often","Often","Often","Often","Often","Often","Often","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Students","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","I don't know","I don't know","I don't know","I don't know","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","","","","","","","","","","","None","AP credit","","","","","","","Yes","food","Yes","No","No","No","No","No","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Female","Multiracial","English","Some education after high school (some college, 2-year college, trade or vocational program).","Did not graduate from high school.","Graduate from high school or obtain a GED.","Work"
"107","Sep 20, 2021 2:54:19 pm","Sep 20, 2021 2:55:34 pm","Partial","","","","English","https://survey.alchemer.com/s3/6512226/2021-22-CIR-High-School-Student-Survey","1632164051_6148d8d384d1e0.42190691","Mozilla/5.0 (X11; CrOS x86_64 13982.88.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.162 Safari/537.36","","72.243.248.66","-86.271301269531","33.175201416016","United States","Sylacauga","AL","35150","Alabama - Sylacauga High School","2","Other CTE pathway not  listed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"108","Sep 20, 2021 3:17:23 pm","Sep 20, 2021 3:17:23 pm","Partial","","","","English","https://survey.alchemer.com/s3/6512226/2021-22-CIR-High-School-Student-Survey","1632165440_6148de400494b3.51050626","Mozilla/5.0 (X11; CrOS x86_64 13982.88.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.162 Safari/537.36","","72.243.248.66","-86.271301269531","33.175201416016","United States","Sylacauga","AL","35150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"109","Sep 21, 2021 9:22:57 am","Sep 21, 2021 9:22:57 am","Partial","","","","English","https://survey.alchemer.com/s3/6512226/2021-22-CIR-High-School-Student-Survey","1632230557_6149dc9d7992f3.85703187","Mozilla/5.0 (X11; CrOS x86_64 14092.46.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.69 Safari/537.36","","72.243.248.66","-86.271301269531","33.175201416016","United States","Sylacauga","AL","35150","Alabama - Sylacauga High School","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"110","Sep 21, 2021 9:25:51 am","Sep 21, 2021 9:25:51 am","Partial","","","","English","https://survey.alchemer.com/s3/6512226/2021-22-CIR-High-School-Student-Survey","1632230743_6149dd573ba059.35582375","Mozilla/5.0 (X11; CrOS x86_64 14092.46.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.69 Safari/537.36","","72.243.248.66","-86.271301269531","33.175201416016","United States","Sylacauga","AL","35150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"111","Sep 21, 2021 10:26:27 am","Sep 21, 2021 10:34:39 am","Complete","","","","English","https://survey.alchemer.com/s3/6512226/2021-22-CIR-High-School-Student-Survey","1632234371_6149eb83804c08.17237268","Mozilla/5.0 (X11; CrOS x86_64 14092.46.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.69 Safari/537.36","","72.243.248.66","-86.271301269531","33.175201416016","United States","Sylacauga","AL","35150","Alabama - Sylacauga High School","5 +","Business, Management & Administration","Always","Always","Always","Always","Always","Always","Always","Always","Always","Often","Often","Often","Often","Often","Often","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","An equal mix of students and teacher","Agree","Strongly Disagree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","I don't know","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","None","","","","","","Other","","Yes","CERT, BLS","Yes","No","Yes","Yes","Yes","No","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Female","White","English","Graduated from a 4-year college.","Some education after high school (some college, 2-year college, trade or vocational program).","Earn a graduate degree (master's degree, doctoral degree, or other professional degrees, e.g., MD or law).","4-year college"
"112","Sep 21, 2021 10:27:59 am","Sep 21, 2021 10:28:37 am","Partial","","","","English","https://survey.alchemer.com/s3/6512226/2021-22-CIR-High-School-Student-Survey","1632234422_6149ebb6d7f2c9.53161229","Mozilla/5.0 (X11; CrOS x86_64 13982.88.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.162 Safari/537.36","","107.77.235.214","-84.387100219727","33.748500823975","United States","","GA","","Alabama - Sylacauga High School","5 +","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"113","Sep 21, 2021 10:27:58 am","Sep 21, 2021 10:29:25 am","Partial","","","","English","https://survey.alchemer.com/s3/6512226/2021-22-CIR-High-School-Student-Survey","1632234440_6149ebc8455078.50054067","Mozilla/5.0 (X11; CrOS x86_64 14092.46.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.69 Safari/537.36","","72.243.248.66","-86.271301269531","33.175201416016","United States","Sylacauga","AL","35150","Alabama - Sylacauga High School","0","","Sometimes","Always","Always","Often","Sometimes","Sometimes","Always","Often","Often","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"114","Sep 21, 2021 10:28:08 am","Sep 21, 2021 10:33:35 am","Partial","","","","English","https://survey.alchemer.com/s3/6512226/2021-22-CIR-High-School-Student-Survey","1632234468_6149ebe4744531.33487077","Mozilla/5.0 (X11; CrOS x86_64 13982.88.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.162 Safari/537.36","","72.243.248.66","-86.271301269531","33.175201416016","United States","Sylacauga","AL","35150","Alabama - Sylacauga High School","3","Education & Training","Often","Often","Often","Often","Often","Often","Often","Often","Often","Often","Often","Often","Often","Often","Often","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Students","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"115","Sep 21, 2021 10:28:30 am","Sep 21, 2021 10:43:32 am","Complete","","","","English","https://survey.alchemer.com/s3/6512226/2021-22-CIR-High-School-Student-Survey","1632234490_6149ebfa5a8aa5.39018648","Mozilla/5.0 (X11; CrOS x86_64 14092.46.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.69 Safari/537.36","","72.243.248.66","-86.271301269531","33.175201416016","United States","Sylacauga","AL","35150","Alabama - Sylacauga High School","3","Health Science","Always","Often","Sometimes","Sometimes","Sometimes","Always","Sometimes","Always","Always","Sometimes","Always","Sometimes","Always","Sometimes","Often","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","The teacher","Agree","Disagree","Strongly Agree","Agree","Agree","Strongly Agree","Agree","Disagree","Disagree","Strongly Agree","I don't know","Yes","I don't know","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","16 or more","AP credit","","","","Dual enrollment (this type of credit is when your teacher is certified and credit is given for finishing a class)","","macroeconomics, government and economics, math, English","Yes","BLS certification, vital signs mastery, patient care technician, EKG technician a","Yes","No","Yes","Yes","Yes","No","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Female","White","English","Graduated from a 4-year college.","Some education after high school (some college, 2-year college, trade or vocational program).","Earn a graduate degree (master's degree, doctoral degree, or other professional degrees, e.g., MD or law).","4-year college"
"116","Sep 21, 2021 10:28:36 am","Sep 21, 2021 10:49:53 am","Complete","","","","English","https://survey.alchemer.com/s3/6512226/2021-22-CIR-High-School-Student-Survey","1632234468_6149ebe4ee25d4.71460980","Mozilla/5.0 (X11; CrOS x86_64 14092.46.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.69 Safari/537.36","","72.243.248.66","-86.271301269531","33.175201416016","United States","Sylacauga","AL","35150","Alabama - Sylacauga High School","1","","Often","Often","Often","Often","Often","Often","Often","Often","Often","Often","Often","Often","Often","Often","Often","","","","","","","","","","Disagree","Agree","Agree","Agree","Agree","Agree","An equal mix of students and teacher","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","I don't know","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","","6-10","","","","","","Other","","No","","Yes","Yes","Yes","Yes","Yes","Yes","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Male","Black or African American ","English","Graduated from a 4-year college.","Some education after high school (some college, 2-year college, trade or vocational program).","Earn a degree at a 4-year college.","4-year college"
