year,sample,yearSampleLabel,Cohort,CohortLabel,stattype,subject,grade,scale,jurisdiction,jurisLabel,variable,variableLabel,varValue,varValueLabel,value,isStatDisplayable,errorFlag
2005,R3,2005,1,Grade 4,ALC:BB,RED,4,RRPCM,DE,Delaware,TOTAL,All students,1,All students,26.681806516499,1,0
2005,R3,2005,1,Grade 4,MN:MN,RED,4,RRPCM,DE,Delaware,TOTAL,All students,1,All students,225.83845909292,1,0
2005,R3,2005,1,Grade 4,ALC:AB,RED,4,RRPCM,FL,Florida,TOTAL,All students,1,All students,64.7616736540859,1,0
2005,R3,2005,1,Grade 4,ALC:AD,RED,4,RRPCM,FL,Florida,TOTAL,All students,1,All students,6.99538559994392,1,0
2005,R3,2005,1,Grade 4,ALC:AP,RED,4,RRPCM,FL,Florida,TOTAL,All students,1,All students,30.1064332104262,1,0
2005,R3,2005,1,Grade 4,ALC:BB,RED,4,RRPCM,FL,Florida,TOTAL,All students,1,All students,35.2383263459141,1,0
2005,R3,2005,1,Grade 4,MN:MN,RED,4,RRPCM,FL,Florida,TOTAL,All students,1,All students,219.465222176412,1,0
2005,R3,2005,1,Grade 4,ALC:AB,RED,4,RRPCM,GA,Georgia,TOTAL,All students,1,All students,58.2854525611265,1,0
2005,R3,2005,1,Grade 4,ALC:AD,RED,4,RRPCM,GA,Georgia,TOTAL,All students,1,All students,6.2041043510151,1,0
2005,R3,2005,1,Grade 4,ALC:AP,RED,4,RRPCM,GA,Georgia,TOTAL,All students,1,All students,26.3090644268185,1,0
2005,R3,2005,1,Grade 4,ALC:BB,RED,4,RRPCM,GA,Georgia,TOTAL,All students,1,All students,41.7145474388735,1,0
2005,R3,2005,1,Grade 4,MN:MN,RED,4,RRPCM,GA,Georgia,TOTAL,All students,1,All students,214.430920543413,1,0
2005,R3,2005,1,Grade 4,ALC:AB,RED,4,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,64.9130075890658,1,0
2005,R3,2005,1,Grade 4,ALC:AD,RED,4,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,7.49211544299535,1,0
2005,R3,2005,1,Grade 4,ALC:AP,RED,4,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,30.7955255346586,1,0
2005,R3,2005,1,Grade 4,ALC:BB,RED,4,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,35.0869924109342,1,0
2005,R3,2005,1,Grade 4,MN:MN,RED,4,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,219.926817858434,1,0
2005,R3,2005,1,Grade 4,ALC:AB,RED,4,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,53.028713368765,1,0
2005,R3,2005,1,Grade 4,ALC:AD,RED,4,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,3.45006506772446,1,0
2005,R3,2005,1,Grade 4,ALC:AP,RED,4,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,20.4013930275449,1,0
2005,R3,2005,1,Grade 4,ALC:BB,RED,4,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,46.971286631235,1,0
2005,R3,2005,1,Grade 4,MN:MN,RED,4,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,209.165658287644,1,0
2005,R3,2005,1,Grade 4,ALC:AB,RED,4,RRPCM,MD,Maryland,TOTAL,All students,1,All students,64.5967539247065,1,0
2005,R3,2005,1,Grade 4,ALC:AD,RED,4,RRPCM,MD,Maryland,TOTAL,All students,1,All students,8.33055801570169,1,0
2005,R3,2005,1,Grade 4,ALC:AP,RED,4,RRPCM,MD,Maryland,TOTAL,All students,1,All students,32.2939744006352,1,0
2005,R3,2005,1,Grade 4,ALC:BB,RED,4,RRPCM,MD,Maryland,TOTAL,All students,1,All students,35.4032460752935,1,0
2005,R3,2005,1,Grade 4,MN:MN,RED,4,RRPCM,MD,Maryland,TOTAL,All students,1,All students,220.02958576565,1,0
2005,R3,2005,1,Grade 4,ALC:AB,RED,4,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,47.8352710895494,1,0
2005,R3,2005,1,Grade 4,ALC:AD,RED,4,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,2.80759698045435,1,0
2005,R3,2005,1,Grade 4,ALC:AP,RED,4,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,18.1765242095776,1,0
2005,R3,2005,1,Grade 4,ALC:BB,RED,4,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,52.1647289104506,1,0
2005,R3,2005,1,Grade 4,MN:MN,RED,4,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,204.393607049303,1,0
2005,R3,2005,1,Grade 4,ALC:AB,RED,4,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,61.504065165442,1,0
2005,R3,2005,1,Grade 4,ALC:AD,RED,4,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,6.69129774008194,1,0
2005,R3,2005,1,Grade 4,ALC:AP,RED,4,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,29.2968092657768,1,0
2005,R3,2005,1,Grade 4,ALC:BB,RED,4,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,38.495934834558,1,0
2005,R3,2005,1,Grade 4,MN:MN,RED,4,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,217.134448665244,1,0
2005,R3,2005,1,Grade 4,ALC:AB,RED,4,RRPCM,NT,National,TOTAL,All students,1,All students,64.203454970762,1,0
2005,R3,2005,1,Grade 4,ALC:AD,RED,4,RRPCM,NT,National,TOTAL,All students,1,All students,7.50268296059896,1,0
2005,R3,2005,1,Grade 4,ALC:AP,RED,4,RRPCM,NT,National,TOTAL,All students,1,All students,31.4988654040143,1,0
2005,R3,2005,1,Grade 4,ALC:BB,RED,4,RRPCM,NT,National,TOTAL,All students,1,All students,35.796545029238,1,0
2005,R3,2005,1,Grade 4,MN:MN,RED,4,RRPCM,NT,National,TOTAL,All students,1,All students,218.983462655828,1,0
2005,R3,2005,1,Grade 4,ALC:AB,RED,4,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,60.3121993804775,1,0
2005,R3,2005,1,Grade 4,ALC:AD,RED,4,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,4.55403603827886,1,0
2005,R3,2005,1,Grade 4,ALC:AP,RED,4,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,25.105588540965,1,0
2005,R3,2005,1,Grade 4,ALC:BB,RED,4,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,39.6878006195225,1,0
2005,R3,2005,1,Grade 4,MN:MN,RED,4,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,213.861450098821,1,0
2005,R3,2005,1,Grade 4,ALC:AB,RED,4,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,57.3742949760747,1,0
2005,R3,2005,1,Grade 4,ALC:AD,RED,4,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,5.75899327950732,1,0
2005,R3,2005,1,Grade 4,ALC:AP,RED,4,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,25.5838298705872,1,0
2005,R3,2005,1,Grade 4,ALC:BB,RED,4,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,42.6257050239253,1,0
2005,R3,2005,1,Grade 4,MN:MN,RED,4,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,213.203507177181,1,0
2005,R3,2005,1,Grade 4,ALC:AB,RED,4,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,59.1972203246409,1,0
2005,R3,2005,1,Grade 4,ALC:AD,RED,4,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,5.81353596471109,1,0
2005,R3,2005,1,Grade 4,ALC:AP,RED,4,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,26.6555219175741,1,0
2005,R3,2005,1,Grade 4,ALC:BB,RED,4,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,40.8027796753591,1,0
2005,R3,2005,1,Grade 4,MN:MN,RED,4,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,214.221269348578,1,0
2005,R3,2005,1,Grade 4,ALC:AB,RED,4,RRPCM,TX,Texas,TOTAL,All students,1,All students,63.9382965623552,1,0
2005,R3,2005,1,Grade 4,ALC:AD,RED,4,RRPCM,TX,Texas,TOTAL,All students,1,All students,5.97448004614043,1,0
2005,R3,2005,1,Grade 4,ALC:AP,RED,4,RRPCM,TX,Texas,TOTAL,All students,1,All students,28.9866341149239,1,0
2005,R3,2005,1,Grade 4,ALC:BB,RED,4,RRPCM,TX,Texas,TOTAL,All students,1,All students,36.0617034376448,1,0
2005,R3,2005,1,Grade 4,MN:MN,RED,4,RRPCM,TX,Texas,TOTAL,All students,1,All students,218.733823976846,1,0
2005,R3,2005,1,Grade 4,ALC:AB,RED,4,RRPCM,VA,Virginia,TOTAL,All students,1,All students,71.87436034052,1,0
2005,R3,2005,1,Grade 4,ALC:AD,RED,4,RRPCM,VA,Virginia,TOTAL,All students,1,All students,8.1887973517387,1,0
2005,R3,2005,1,Grade 4,ALC:AP,RED,4,RRPCM,VA,Virginia,TOTAL,All students,1,All students,36.9139750817239,1,0
2005,R3,2005,1,Grade 4,ALC:BB,RED,4,RRPCM,VA,Virginia,TOTAL,All students,1,All students,28.12563965948,1,0
2005,R3,2005,1,Grade 4,MN:MN,RED,4,RRPCM,VA,Virginia,TOTAL,All students,1,All students,225.81371068134,1,0
2005,R3,2005,1,Grade 4,ALC:AB,RED,4,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,60.5259520777978,1,0
2005,R3,2005,1,Grade 4,ALC:AD,RED,4,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,4.87528184051381,1,0
2005,R3,2005,1,Grade 4,ALC:AP,RED,4,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,25.5507232242608,1,0
2005,R3,2005,1,Grade 4,ALC:BB,RED,4,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,39.4740479222022,1,0
2005,R3,2005,1,Grade 4,MN:MN,RED,4,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,214.767066412741,1,0
2007,R3,2007,1,Grade 4,ALC:AB,RED,4,RRPCM,AL,Alabama,TOTAL,All students,1,All students,61.5759441369667,1,0
2007,R3,2007,1,Grade 4,ALC:AD,RED,4,RRPCM,AL,Alabama,TOTAL,All students,1,All students,6.53859065789788,1,0
2007,R3,2007,1,Grade 4,ALC:AP,RED,4,RRPCM,AL,Alabama,TOTAL,All students,1,All students,28.9257485148062,1,0
2007,R3,2007,1,Grade 4,ALC:BB,RED,4,RRPCM,AL,Alabama,TOTAL,All students,1,All students,38.4240558630333,1,0
2007,R3,2007,1,Grade 4,MN:MN,RED,4,RRPCM,AL,Alabama,TOTAL,All students,1,All students,216.38895388449,1,0
2007,R3,2007,1,Grade 4,ALC:AB,RED,4,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,63.5152899878993,1,0
2007,R3,2007,1,Grade 4,ALC:AD,RED,4,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,5.4333890763987,1,0
2007,R3,2007,1,Grade 4,ALC:AP,RED,4,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,28.5868083556962,1,0
2007,R3,2007,1,Grade 4,ALC:BB,RED,4,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,36.4847100121007,1,0
2007,R3,2007,1,Grade 4,MN:MN,RED,4,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,217.027817745061,1,0
2007,R3,2007,1,Grade 4,ALC:AB,RED,4,RRPCM,DE,Delaware,TOTAL,All students,1,All students,72.6304627167544,1,0
2007,R3,2007,1,Grade 4,ALC:AD,RED,4,RRPCM,DE,Delaware,TOTAL,All students,1,All students,6.76940488782323,1,0
2007,R3,2007,1,Grade 4,ALC:AP,RED,4,RRPCM,DE,Delaware,TOTAL,All students,1,All students,33.7725115569634,1,0
2007,R3,2007,1,Grade 4,ALC:BB,RED,4,RRPCM,DE,Delaware,TOTAL,All students,1,All students,27.3695372832456,1,0
2007,R3,2007,1,Grade 4,MN:MN,RED,4,RRPCM,DE,Delaware,TOTAL,All students,1,All students,225.070542301849,1,0
2007,R3,2007,1,Grade 4,ALC:AB,RED,4,RRPCM,FL,Florida,TOTAL,All students,1,All students,70.4333343694208,1,0
2007,R3,2007,1,Grade 4,ALC:AD,RED,4,RRPCM,FL,Florida,TOTAL,All students,1,All students,7.89663963296174,1,0
2007,R3,2007,1,Grade 4,ALC:AP,RED,4,RRPCM,FL,Florida,TOTAL,All students,1,All students,34.0033469093579,1,0
2007,R3,2007,1,Grade 4,ALC:BB,RED,4,RRPCM,FL,Florida,TOTAL,All students,1,All students,29.5666656305792,1,0
2007,R3,2007,1,Grade 4,MN:MN,RED,4,RRPCM,FL,Florida,TOTAL,All students,1,All students,223.534926816656,1,0
2007,R3,2007,1,Grade 4,ALC:AB,RED,4,RRPCM,GA,Georgia,TOTAL,All students,1,All students,65.5592020124218,1,0
2007,R3,2007,1,Grade 4,ALC:AD,RED,4,RRPCM,GA,Georgia,TOTAL,All students,1,All students,4.97901549591155,1,0
2007,R3,2007,1,Grade 4,ALC:AP,RED,4,RRPCM,GA,Georgia,TOTAL,All students,1,All students,28.3112523356294,1,0
2007,R3,2007,1,Grade 4,ALC:BB,RED,4,RRPCM,GA,Georgia,TOTAL,All students,1,All students,34.4407979875782,1,0
2007,R3,2007,1,Grade 4,MN:MN,RED,4,RRPCM,GA,Georgia,TOTAL,All students,1,All students,218.888171260588,1,0
2007,R3,2007,1,Grade 4,ALC:AB,RED,4,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,68.3517509415005,1,0
2007,R3,2007,1,Grade 4,ALC:AD,RED,4,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,8.27097093820691,1,0
2007,R3,2007,1,Grade 4,ALC:AP,RED,4,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,33.4507745450618,1,0
2007,R3,2007,1,Grade 4,ALC:BB,RED,4,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,31.6482490584995,1,0
2007,R3,2007,1,Grade 4,MN:MN,RED,4,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,222.432314246177,1,0
2007,R3,2007,1,Grade 4,ALC:AB,RED,4,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,51.9299778656893,1,0
2007,R3,2007,1,Grade 4,ALC:AD,RED,4,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,3.40407380286945,1,0
2007,R3,2007,1,Grade 4,ALC:AP,RED,4,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,20.3888199044059,1,0
2007,R3,2007,1,Grade 4,ALC:BB,RED,4,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,48.0700221343107,1,0
2007,R3,2007,1,Grade 4,MN:MN,RED,4,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,207.406805529699,1,0
2007,R3,2007,1,Grade 4,ALC:AB,RED,4,RRPCM,MD,Maryland,TOTAL,All students,1,All students,68.8853390291657,1,0
2007,R3,2007,1,Grade 4,ALC:AD,RED,4,RRPCM,MD,Maryland,TOTAL,All students,1,All students,10.0146585254815,1,0
2007,R3,2007,1,Grade 4,ALC:AP,RED,4,RRPCM,MD,Maryland,TOTAL,All students,1,All students,35.8869755521349,1,0
2007,R3,2007,1,Grade 4,ALC:BB,RED,4,RRPCM,MD,Maryland,TOTAL,All students,1,All students,31.1146609708343,1,0
2007,R3,2007,1,Grade 4,MN:MN,RED,4,RRPCM,MD,Maryland,TOTAL,All students,1,All students,224.781265126508,1,0
2007,R3,2007,1,Grade 4,ALC:AB,RED,4,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,51.4925366651617,1,0
2007,R3,2007,1,Grade 4,ALC:AD,RED,4,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,3.06887021256885,1,0
2007,R3,2007,1,Grade 4,ALC:AP,RED,4,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,18.6948617384728,1,0
2007,R3,2007,1,Grade 4,ALC:BB,RED,4,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,48.5074633348383,1,0
2007,R3,2007,1,Grade 4,MN:MN,RED,4,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,207.809518812675,1,0
2007,R3,2007,1,Grade 4,ALC:AB,RED,4,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,63.9292393906246,1,0
2007,R3,2007,1,Grade 4,ALC:AD,RED,4,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,6.27931828719763,1,0
2007,R3,2007,1,Grade 4,ALC:AP,RED,4,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,29.0895670208384,1,0
2007,R3,2007,1,Grade 4,ALC:BB,RED,4,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,36.0707606093754,1,0
2007,R3,2007,1,Grade 4,MN:MN,RED,4,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,217.934042613497,1,0
2007,R3,2007,1,Grade 4,ALC:AB,RED,4,RRPCM,NT,National,TOTAL,All students,1,All students,67.1585355210955,1,0
2007,R3,2007,1,Grade 4,ALC:AD,RED,4,RRPCM,NT,National,TOTAL,All students,1,All students,7.90193909060881,1,0
2007,R3,2007,1,Grade 4,ALC:AP,RED,4,RRPCM,NT,National,TOTAL,All students,1,All students,33.0938688233032,1,0
2007,R3,2007,1,Grade 4,ALC:BB,RED,4,RRPCM,NT,National,TOTAL,All students,1,All students,32.8414644789045,1,0
2007,R3,2007,1,Grade 4,MN:MN,RED,4,RRPCM,NT,National,TOTAL,All students,1,All students,220.988929569513,1,0
2007,R3,2007,1,Grade 4,ALC:AB,RED,4,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,64.9833519989245,1,0
2007,R3,2007,1,Grade 4,ALC:AD,RED,4,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,4.48317841542932,1,0
2007,R3,2007,1,Grade 4,ALC:AP,RED,4,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,26.7763033844265,1,0
2007,R3,2007,1,Grade 4,ALC:BB,RED,4,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,35.0166480010755,1,0
2007,R3,2007,1,Grade 4,MN:MN,RED,4,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,216.955654036521,1,0
2007,R3,2007,1,Grade 4,ALC:AB,RED,4,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,58.9227672372733,1,0
2007,R3,2007,1,Grade 4,ALC:AD,RED,4,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,5.38995282011204,1,0
2007,R3,2007,1,Grade 4,ALC:AP,RED,4,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,25.8116563574578,1,0
2007,R3,2007,1,Grade 4,ALC:BB,RED,4,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,41.0772327627267,1,0
2007,R3,2007,1,Grade 4,MN:MN,RED,4,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,213.836527211386,1,0
2007,R3,2007,1,Grade 4,ALC:AB,RED,4,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,60.6281799604223,1,0
2007,R3,2007,1,Grade 4,ALC:AD,RED,4,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,5.69334401318332,1,0
2007,R3,2007,1,Grade 4,ALC:AP,RED,4,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,26.8879443005566,1,0
2007,R3,2007,1,Grade 4,ALC:BB,RED,4,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,39.3718200395777,1,0
2007,R3,2007,1,Grade 4,MN:MN,RED,4,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,215.749268590355,1,0
2007,R3,2007,1,Grade 4,ALC:AB,RED,4,RRPCM,TX,Texas,TOTAL,All students,1,All students,65.7762115011889,1,0
2007,R3,2007,1,Grade 4,ALC:AD,RED,4,RRPCM,TX,Texas,TOTAL,All students,1,All students,6.30173547837069,1,0
2007,R3,2007,1,Grade 4,ALC:AP,RED,4,RRPCM,TX,Texas,TOTAL,All students,1,All students,29.6325685442578,1,0
2007,R3,2007,1,Grade 4,ALC:BB,RED,4,RRPCM,TX,Texas,TOTAL,All students,1,All students,34.2237884988111,1,0
2007,R3,2007,1,Grade 4,MN:MN,RED,4,RRPCM,TX,Texas,TOTAL,All students,1,All students,219.604313050316,1,0
2007,R3,2007,1,Grade 4,ALC:AB,RED,4,RRPCM,VA,Virginia,TOTAL,All students,1,All students,74.4150929549158,1,0
2007,R3,2007,1,Grade 4,ALC:AD,RED,4,RRPCM,VA,Virginia,TOTAL,All students,1,All students,8.51928250396476,1,0
2007,R3,2007,1,Grade 4,ALC:AP,RED,4,RRPCM,VA,Virginia,TOTAL,All students,1,All students,37.5963413359568,1,0
2007,R3,2007,1,Grade 4,ALC:BB,RED,4,RRPCM,VA,Virginia,TOTAL,All students,1,All students,25.5849070450842,1,0
2007,R3,2007,1,Grade 4,MN:MN,RED,4,RRPCM,VA,Virginia,TOTAL,All students,1,All students,227.136724852212,1,0
2007,R3,2007,1,Grade 4,ALC:AB,RED,4,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,62.6424450111692,1,0
2007,R3,2007,1,Grade 4,ALC:AD,RED,4,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,4.94842688417679,1,0
2007,R3,2007,1,Grade 4,ALC:AP,RED,4,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,27.8248681946387,1,0
2007,R3,2007,1,Grade 4,ALC:BB,RED,4,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,37.3575549888308,1,0
2007,R3,2007,1,Grade 4,MN:MN,RED,4,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,215.130555459311,1,0
2009,R3,2009,1,Grade 4,ALC:AB,RED,4,RRPCM,AL,Alabama,TOTAL,All students,1,All students,62.0949621142323,1,0
2009,R3,2009,1,Grade 4,ALC:AD,RED,4,RRPCM,AL,Alabama,TOTAL,All students,1,All students,5.7391030061319,1,0
2009,R3,2009,1,Grade 4,ALC:AP,RED,4,RRPCM,AL,Alabama,TOTAL,All students,1,All students,28.209354505289,1,0
2009,R3,2009,1,Grade 4,ALC:BB,RED,4,RRPCM,AL,Alabama,TOTAL,All students,1,All students,37.9050378857677,1,0
2009,R3,2009,1,Grade 4,MN:MN,RED,4,RRPCM,AL,Alabama,TOTAL,All students,1,All students,216.273355869774,1,0
2009,R3,2009,1,Grade 4,ALC:AB,RED,4,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,63.1057266909183,1,0
2009,R3,2009,1,Grade 4,ALC:AD,RED,4,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,5.84639534682841,1,0
2009,R3,2009,1,Grade 4,ALC:AP,RED,4,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,28.7569779472381,1,0
2009,R3,2009,1,Grade 4,ALC:BB,RED,4,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,36.8942733090817,1,0
2009,R3,2009,1,Grade 4,MN:MN,RED,4,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,216.151581392988,1,0
2009,R3,2009,1,Grade 4,ALC:AB,RED,4,RRPCM,DE,Delaware,TOTAL,All students,1,All students,72.7396783439796,1,0
2009,R3,2009,1,Grade 4,ALC:AD,RED,4,RRPCM,DE,Delaware,TOTAL,All students,1,All students,7.4781247721055,1,0
2009,R3,2009,1,Grade 4,ALC:AP,RED,4,RRPCM,DE,Delaware,TOTAL,All students,1,All students,35.1076891131211,1,0
2009,R3,2009,1,Grade 4,ALC:BB,RED,4,RRPCM,DE,Delaware,TOTAL,All students,1,All students,27.2603216560205,1,0
2009,R3,2009,1,Grade 4,MN:MN,RED,4,RRPCM,DE,Delaware,TOTAL,All students,1,All students,225.513086784412,1,0
2009,R3,2009,1,Grade 4,ALC:AB,RED,4,RRPCM,FL,Florida,TOTAL,All students,1,All students,73.1363273772026,1,0
2009,R3,2009,1,Grade 4,ALC:AD,RED,4,RRPCM,FL,Florida,TOTAL,All students,1,All students,7.61499157752401,1,0
2009,R3,2009,1,Grade 4,ALC:AP,RED,4,RRPCM,FL,Florida,TOTAL,All students,1,All students,35.7717308603265,1,0
2009,R3,2009,1,Grade 4,ALC:BB,RED,4,RRPCM,FL,Florida,TOTAL,All students,1,All students,26.8636726227974,1,0
2009,R3,2009,1,Grade 4,MN:MN,RED,4,RRPCM,FL,Florida,TOTAL,All students,1,All students,225.673407344794,1,0
2009,R3,2009,1,Grade 4,ALC:AB,RED,4,RRPCM,GA,Georgia,TOTAL,All students,1,All students,62.805717200349,1,0
2009,R3,2009,1,Grade 4,ALC:AD,RED,4,RRPCM,GA,Georgia,TOTAL,All students,1,All students,6.3890229331011,1,0
2009,R3,2009,1,Grade 4,ALC:AP,RED,4,RRPCM,GA,Georgia,TOTAL,All students,1,All students,29.3474270656989,1,0
2009,R3,2009,1,Grade 4,ALC:BB,RED,4,RRPCM,GA,Georgia,TOTAL,All students,1,All students,37.194282799651,1,0
2009,R3,2009,1,Grade 4,MN:MN,RED,4,RRPCM,GA,Georgia,TOTAL,All students,1,All students,217.848105733688,1,0
2009,R3,2009,1,Grade 4,ALC:AB,RED,4,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,72.0330680148527,1,0
2009,R3,2009,1,Grade 4,ALC:AD,RED,4,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,8.20379718286985,1,0
2009,R3,2009,1,Grade 4,ALC:AP,RED,4,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,36.2133377015757,1,0
2009,R3,2009,1,Grade 4,ALC:BB,RED,4,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,27.9669319851473,1,0
2009,R3,2009,1,Grade 4,MN:MN,RED,4,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,225.606242400736,1,0
